,Idrecorrido,Powercod,Rutasalida,Placa,Capacidad,Fechaprogramacion,Horaprogramacion,Ingreso_Salida,Latitud,Longitud
5397,703.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,12/14/2023,19:16,SALIDA,10.33921,-75.4929083333333
5398,702.0,12C253BE,Ruta 1 Olaya,TVB199,31.0,12/14/2023,19:16,SALIDA,10.3392766666667,-75.492915
5399,704.0,86F0B684,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/14/2023,19:16,SALIDA,10.3392283333333,-75.49291
5400,702.0,F697B684,Ruta 1 Olaya,TVB199,31.0,12/14/2023,19:17,SALIDA,10.3392766666667,-75.492915
5401,703.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/14/2023,19:18,SALIDA,10.33921,-75.4929083333333
5402,705.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,5:59,ENTRADA,10.415265,-75.5200216666667
5403,705.0,BA087B39,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:02,ENTRADA,10.4120033333333,-75.5213516666667
5404,706.0,0488985A,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:02,ENTRADA,10.3899816666667,-75.4938333333333
5405,706.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:03,ENTRADA,10.3896566666667,-75.495895
5406,706.0,7A38DFB0,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:05,ENTRADA,10.3884666666667,-75.5026916666667
5407,706.0,366FA484,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:05,ENTRADA,10.3884666666667,-75.5026916666667
5408,706.0,2609B184,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:05,ENTRADA,10.3884466666667,-75.5027633333333
5409,705.0,56396276,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:06,ENTRADA,10.4075866666667,-75.509565
5410,705.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:07,ENTRADA,10.4068483333333,-75.505405
5411,706.0,AAE37939,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:07,ENTRADA,10.3877,-75.5114666666667
5412,705.0,F24951BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:08,ENTRADA,10.4062233333333,-75.5018
5413,706.0,220C51BE,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:09,ENTRADA,10.388895,-75.51446
5414,706.0,4A2544A5,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:09,ENTRADA,10.3889,-75.5145333333333
5415,705.0,7AF137A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:10,ENTRADA,10.4027083333333,-75.4960733333333
5416,706.0,73A4A3A3,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:12,ENTRADA,10.384955,-75.50692
5417,705.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:13,ENTRADA,10.3982866666667,-75.4934533333333
5418,705.0,CA8644A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:13,ENTRADA,10.3980083333333,-75.493305
5419,705.0,DA8B68A5,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:13,ENTRADA,10.3980083333333,-75.493305
5420,705.0,04DAB85A,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:15,ENTRADA,10.3944516666667,-75.4881483333333
5421,705.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:17,ENTRADA,10.3938933333333,-75.4843733333333
5422,706.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:17,ENTRADA,10.3781033333333,-75.497775
5423,705.0,464C6A88,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:20,ENTRADA,10.3905233333333,-75.4786516666667
5424,705.0,66676576,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,6:20,ENTRADA,10.3905233333333,-75.4786516666667
5425,706.0,469F6F88,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:23,ENTRADA,10.37991,-75.4879666666667
5426,706.0,DACC73A5,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:26,ENTRADA,10.3793566666667,-75.4795283333333
5427,706.0,F3F40D9C,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:27,ENTRADA,10.37914,-75.4766616666667
5428,706.0,265A6488,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:28,ENTRADA,10.3790716666667,-75.4757066666667
5429,706.0,CADB83A5,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:29,ENTRADA,10.37886,-75.473105
5430,706.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:30,ENTRADA,10.3797083333333,-75.47081
5431,706.0,C6B99C84,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,6:52,ENTRADA,10.3391883333333,-75.4928733333333
5432,707.0,A692AA84,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,7:08,SALIDA,10.3392133333333,-75.492895
5433,707.0,B651B184,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,7:08,SALIDA,10.3392133333333,-75.492895
5434,708.0,9A9D3BA5,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:08,SALIDA,10.3392333333333,-75.4928216666667
5435,708.0,4A9A68A5,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:08,SALIDA,10.3392266666667,-75.492815
5436,708.0,B3D69399,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:08,SALIDA,10.3392266666667,-75.492815
5437,708.0,F28451BE,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:08,SALIDA,10.3392266666667,-75.492815
5438,708.0,6A813FA5,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:08,SALIDA,10.3392266666667,-75.492815
5439,707.0,66686676,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,7:10,SALIDA,10.3392133333333,-75.492895
5440,707.0,BA10F1B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,7:11,SALIDA,10.3392133333333,-75.492895
5441,708.0,F32E9499,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:11,SALIDA,10.33929,-75.49287
5442,708.0,5A53F5B0,Ruta 1 Olaya,TVC949,16.0,12/15/2023,7:15,SALIDA,10.33929,-75.49287
5443,707.0,6A3EE4B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,7:15,SALIDA,10.3392133333333,-75.492895
5444,707.0,2652B784,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,7:15,SALIDA,10.3392866666667,-75.4928316666667
5445,709.0,4A2544A5,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:21,SALIDA,10.3393833333333,-75.4930216666667
5446,710.0,7A573FA5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:22,SALIDA,10.3393183333333,-75.49292
5447,710.0,6421995A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:25,SALIDA,10.339255,-75.4929316666667
5448,709.0,469F6F88,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:26,SALIDA,10.3392116666667,-75.4929233333333
5449,710.0,6A79EAB0,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:27,SALIDA,10.33926,-75.4929216666667
5450,710.0,DA8B68A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:28,SALIDA,10.33926,-75.4929216666667
5451,709.0,C4288F5A,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:28,SALIDA,10.33924,-75.4929266666667
5452,710.0,BA087B39,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:29,SALIDA,10.33926,-75.4929216666667
5453,710.0,7AF137A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:29,SALIDA,10.33926,-75.4929216666667
5454,710.0,12C253BE,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:30,SALIDA,10.33926,-75.4929216666667
5455,710.0,F697B684,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:30,SALIDA,10.33926,-75.4929216666667
5456,710.0,FA757339,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:30,SALIDA,10.33926,-75.4929216666667
5457,709.0,DA2DE9B0,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:31,SALIDA,10.33924,-75.4929266666667
5458,710.0,CA8644A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:32,SALIDA,10.33926,-75.4929216666667
5459,710.0,CADB83A5,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:32,SALIDA,10.33926,-75.4929216666667
5460,709.0,0488985A,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:33,SALIDA,10.33924,-75.4929266666667
5461,709.0,464C6A88,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:33,SALIDA,10.33924,-75.4929266666667
5462,710.0,1A0C7D39,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:33,SALIDA,10.33926,-75.4929216666667
5463,710.0,74E3E75A,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:34,SALIDA,10.33926,-75.4929216666667
5464,710.0,4A25F6B0,Ruta 4 Daniel Lemetre ADM,TVB199,31.0,12/15/2023,16:34,SALIDA,10.33926,-75.4929216666667
5465,709.0,DACC73A5,Ruta 5 Ceballos ADM,TVB862,22.0,12/15/2023,16:36,SALIDA,10.33924,-75.4929266666667
5466,711.0,5A8CF2B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,17:56,ENTRADA,10.3884533333333,-75.50281
5467,711.0,86F0B684,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,17:56,ENTRADA,10.38841,-75.50304
5468,712.0,4AAFF7B0,Ruta 1 Olaya,TVC949,16.0,12/15/2023,17:59,ENTRADA,10.40611,-75.48106
5469,711.0,1A547139,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:10,ENTRADA,10.3782583333333,-75.4977
5470,713.0,2A8DDCB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,18:14,ENTRADA,10.4152866666667,-75.5200283333333
5471,713.0,D650B084,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,18:14,ENTRADA,10.415205,-75.5200683333333
5472,711.0,C28751BE,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:20,ENTRADA,10.379685,-75.48251
5473,711.0,43283AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:23,ENTRADA,10.37935,-75.4796183333333
5474,711.0,03183AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:23,ENTRADA,10.37935,-75.4796183333333
5475,711.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:23,ENTRADA,10.3793433333333,-75.479585
5476,713.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/15/2023,18:29,ENTRADA,10.3995416666667,-75.5191483333333
5477,712.0,535339A3,Ruta 1 Olaya,TVC949,16.0,12/15/2023,18:31,ENTRADA,10.4050066666667,-75.4541866666667
5478,711.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:31,ENTRADA,10.3789733333333,-75.47399
5479,711.0,A38F39A3,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,18:32,ENTRADA,10.378835,-75.4723266666667
5480,712.0,5A53F5B0,Ruta 1 Olaya,TVC949,16.0,12/15/2023,18:36,ENTRADA,10.3905966666667,-75.4489933333333
5481,712.0,D65DA484,Ruta 1 Olaya,TVC949,16.0,12/15/2023,18:36,ENTRADA,10.3905966666667,-75.4489933333333
5482,712.0,44D5D25A,Ruta 1 Olaya,TVC949,16.0,12/15/2023,18:39,ENTRADA,10.3787166666667,-75.4513016666667
5483,715.0,66676576,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:03,SALIDA,10.33921,-75.4928816666667
5484,715.0,DAC3E8B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:06,SALIDA,10.33921,-75.4928816666667
5485,715.0,2A45EAB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:06,SALIDA,10.33921,-75.4928816666667
5486,714.0,D3D69399,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:07,SALIDA,10.3392483333333,-75.4929733333333
5487,714.0,B3353AA3,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:07,SALIDA,10.33926,-75.492955
5488,714.0,A6B7B684,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:07,SALIDA,10.33926,-75.492955
5489,716.0,D3DB9F92,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:07,SALIDA,10.3391516666667,-75.4929633333333
5490,716.0,265A6488,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:07,SALIDA,10.3391516666667,-75.4929633333333
5491,716.0,C398A092,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:07,SALIDA,10.3391516666667,-75.4929633333333
5492,716.0,AAB07239,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:07,SALIDA,10.3391516666667,-75.4929633333333
5493,716.0,DA933FA5,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:07,SALIDA,10.3391516666667,-75.4929633333333
5494,715.0,F24951BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:08,SALIDA,10.3391533333333,-75.4929033333333
5495,714.0,0A366CA5,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:09,SALIDA,10.33919,-75.4929216666667
5496,715.0,F6FC8F88,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:10,SALIDA,10.3391533333333,-75.492945
5497,714.0,0648B384,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:10,SALIDA,10.3392416666667,-75.4929466666667
5498,714.0,C4C5D25A,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:10,SALIDA,10.3392416666667,-75.4929466666667
5499,714.0,0A17EDB0,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:11,SALIDA,10.33918,-75.492945
5500,716.0,F3F40D9C,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:12,SALIDA,10.3392316666667,-75.4929233333333
5501,714.0,E4CDB75A,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:13,SALIDA,10.3392,-75.492955
5502,716.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/15/2023,19:14,SALIDA,10.3392316666667,-75.4929233333333
5503,714.0,36A4B284,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:16,SALIDA,10.3392116666667,-75.4929666666667
5504,715.0,220C51BE,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:16,SALIDA,10.3392466666667,-75.49289
5505,715.0,73A4A3A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:16,SALIDA,10.3392466666667,-75.49289
5506,715.0,56396276,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:18,SALIDA,10.3391683333333,-75.4928633333333
5507,715.0,366FA484,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/15/2023,19:18,SALIDA,10.3391683333333,-75.4928633333333
5508,714.0,F4548B5A,Ruta 1 Olaya,TVB199,31.0,12/15/2023,19:20,SALIDA,10.3392766666667,-75.4929983333333
5509,718.0,D3D69399,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:17,ENTRADA,10.406865,-75.492755
5510,718.0,0A366CA5,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:20,ENTRADA,10.4062416666667,-75.48939
5511,718.0,36A4B284,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:33,ENTRADA,10.402445,-75.4597683333333
5512,718.0,C4C5D25A,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:33,ENTRADA,10.402445,-75.4597683333333
5513,718.0,A6B7B684,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:36,ENTRADA,10.4049783333333,-75.454185
5514,718.0,0A17EDB0,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:36,ENTRADA,10.405235,-75.4536466666667
5515,718.0,6A79EAB0,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:40,ENTRADA,10.3905883333333,-75.44898
5516,718.0,C4288F5A,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:40,ENTRADA,10.3905883333333,-75.44898
5517,718.0,0648B384,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:40,ENTRADA,10.3905883333333,-75.44898
5518,718.0,DAF3E1B0,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:44,ENTRADA,10.3782733333333,-75.451375
5519,718.0,2A65F5B0,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:44,ENTRADA,10.3782733333333,-75.451375
5520,718.0,F4548B5A,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:44,ENTRADA,10.3782733333333,-75.451375
5521,718.0,73A8A092,Ruta 1 Olaya,TVC949,16.0,12/16/2023,6:59,ENTRADA,10.339235,-75.492945
5522,719.0,D650B084,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:03,SALIDA,10.3391016666667,-75.4928733333333
5523,719.0,2A8DDCB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:06,SALIDA,10.3392216666667,-75.492915
5524,719.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:07,SALIDA,10.33914,-75.492895
5525,719.0,137DA4A3,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:12,SALIDA,10.3392366666667,-75.492895
5526,719.0,5A8CF2B0,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:14,SALIDA,10.3392366666667,-75.492895
5527,719.0,43283AA3,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:15,SALIDA,10.3392366666667,-75.492895
5528,719.0,86F0B684,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,7:17,SALIDA,10.3392366666667,-75.492895
5529,721.0,2A8DDCB0,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,18:14,ENTRADA,10.4152366666667,-75.5200833333333
5530,721.0,D650B084,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,18:15,ENTRADA,10.4152483333333,-75.52008
5531,721.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVC949,16.0,12/16/2023,18:33,ENTRADA,10.3995183333333,-75.5190466666667
5532,722.0,D3D69399,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:01,SALIDA,10.3393216666667,-75.4928616666667
5533,722.0,B3353AA3,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:04,SALIDA,10.33933,-75.49285
5534,722.0,F4548B5A,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:06,SALIDA,10.33933,-75.49285
5535,722.0,C4C5D25A,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:06,SALIDA,10.33933,-75.49285
5536,722.0,2A65F5B0,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:06,SALIDA,10.33933,-75.49285
5537,722.0,0A366CA5,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:09,SALIDA,10.33933,-75.49285
5538,722.0,0648B384,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:14,SALIDA,10.33933,-75.49285
5539,722.0,73A8A092,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:14,SALIDA,10.33933,-75.49285
5540,722.0,0A17EDB0,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:16,SALIDA,10.33933,-75.49285
5541,722.0,36A4B284,Ruta 1 Olaya,TVC949,16.0,12/16/2023,19:17,SALIDA,10.33933,-75.49285
5542,723.0,56D3AA84,Ruta 6 Domingos,TVB199,31.0,12/17/2023,5:54,ENTRADA,10.4153283333333,-75.5266766666667
5543,723.0,B37B39A3,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:05,ENTRADA,10.4075366666667,-75.509185
5544,723.0,9A38DDB0,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:06,ENTRADA,10.4068766666667,-75.505385
5545,723.0,03B839A3,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:08,ENTRADA,10.4062516666667,-75.5017716666667
5546,723.0,F32E9499,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:15,ENTRADA,10.3935133333333,-75.4837433333333
5547,723.0,2652B784,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:24,ENTRADA,10.3796616666667,-75.4816316666667
5548,723.0,B651B184,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:24,ENTRADA,10.3796616666667,-75.4816316666667
5549,723.0,A692AA84,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:27,ENTRADA,10.3797766666667,-75.4855
5550,723.0,66686676,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:28,ENTRADA,10.37992,-75.48769
5551,723.0,6A3EE4B0,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:34,ENTRADA,10.3899716666667,-75.493815
5552,723.0,2609B184,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:36,ENTRADA,10.3884483333333,-75.50271
5553,723.0,06F16D88,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:36,ENTRADA,10.3884483333333,-75.50271
5554,723.0,7AB3DFB0,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:36,ENTRADA,10.3884483333333,-75.50271
5555,723.0,63FDA3A3,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:36,ENTRADA,10.3884483333333,-75.50271
5556,723.0,AAC5E8B0,Ruta 6 Domingos,TVB199,31.0,12/17/2023,6:39,ENTRADA,10.3887733333333,-75.5141933333333
5557,724.0,93139499,Ruta 3 Blas de Lezo,TVB862,22.0,12/17/2023,6:59,ENTRADA,10.3391816666667,-75.4928516666667
5558,725.0,44D5D25A,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,6:59,SALIDA,10.339265,-75.4929016666667
5559,724.0,5A24E4B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/17/2023,7:03,ENTRADA,10.3391816666667,-75.4928516666667
5560,724.0,03183AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/17/2023,7:03,ENTRADA,10.3391816666667,-75.4928516666667
5561,725.0,0474DA5A,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:06,SALIDA,10.339265,-75.4928966666667
5562,724.0,A38F39A3,Ruta 3 Blas de Lezo,TVB862,22.0,12/17/2023,7:06,ENTRADA,10.3392166666667,-75.4929433333333
5563,725.0,2A8DDCB0,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:07,SALIDA,10.339275,-75.4929033333333
5564,724.0,C28751BE,Ruta 3 Blas de Lezo,TVB862,22.0,12/17/2023,7:09,ENTRADA,10.3392166666667,-75.4929433333333
5565,725.0,5A8CF2B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:10,SALIDA,10.3392883333333,-75.4929283333333
5566,725.0,86F0B684,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:11,SALIDA,10.3393066666667,-75.4929116666667
5567,725.0,220C51BE,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:11,SALIDA,10.3393066666667,-75.4929116666667
5568,725.0,366FA484,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:12,SALIDA,10.3392733333333,-75.4929216666667
5569,724.0,63143AA3,Ruta 3 Blas de Lezo,TVB862,22.0,12/17/2023,7:12,ENTRADA,10.3392166666667,-75.4929433333333
5570,725.0,D650B084,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/17/2023,7:13,SALIDA,10.3392733333333,-75.4929216666667
5571,727.0,03B839A3,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:46,SALIDA,10.3391866666667,-75.4928783333333
5572,727.0,9A38DDB0,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:48,SALIDA,10.3391866666667,-75.4928783333333
5573,727.0,B37B39A3,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:48,SALIDA,10.3391866666667,-75.4928783333333
5574,727.0,F32E9499,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:50,SALIDA,10.3391866666667,-75.4928783333333
5575,727.0,A692AA84,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:50,SALIDA,10.3391866666667,-75.4928783333333
5576,727.0,06F16D88,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:50,SALIDA,10.3391866666667,-75.4928783333333
5577,727.0,EA67DFB0,Ruta 6 Domingos,TVB862,22.0,12/17/2023,17:51,SALIDA,10.3391866666667,-75.4928783333333
5578,728.0,A6B7B684,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:11,ENTRADA,10.3983283333333,-75.4934483333333
5579,728.0,D3D69399,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:11,ENTRADA,10.3981333333333,-75.4933433333333
5580,728.0,2A45EAB0,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:12,ENTRADA,10.3979916666667,-75.493275
5581,728.0,0A366CA5,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:12,ENTRADA,10.3979916666667,-75.493275
5582,728.0,0A17EDB0,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:19,ENTRADA,10.3934616666667,-75.4835733333333
5583,728.0,66676576,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:24,ENTRADA,10.390475,-75.4785
5584,728.0,63143AA3,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:28,ENTRADA,10.3798016666667,-75.47984
5585,728.0,7A38DFB0,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:39,ENTRADA,10.3884966666667,-75.50284
5586,728.0,366FA484,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:39,ENTRADA,10.3884966666667,-75.50284
5587,728.0,220C51BE,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:42,ENTRADA,10.3889516666667,-75.5145016666667
5588,728.0,73A4A3A3,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:45,ENTRADA,10.3842966666667,-75.5062833333333
5589,728.0,D3DB9F92,Ruta 6 Domingos,TVB862,22.0,12/17/2023,19:47,ENTRADA,10.37578,-75.504305
5590,729.0,4A25F6B0,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/18/2023,5:53,ENTRADA,10.4373333333333,-75.5164
5591,731.0,0488985A,Ruta 3 Blas de Lezo,TVB862,22.0,12/18/2023,5:59,ENTRADA,10.3900016666667,-75.49385
5592,731.0,DA2DE9B0,Ruta 3 Blas de Lezo,TVB862,22.0,12/18/2023,6:00,ENTRADA,10.3896233333333,-75.4960083333333
5593,729.0,D4A4995A,Ruta 2 Daniel Lemaitre,TVB199,31.0,12/18/2023,6:02,ENTRADA,10.4152733333333,-75.520015
5594,731.0,06F16D88,Ruta 3 Blas de Lezo,TVB862,22.0,12/18/2023,6:02,ENTRADA,10.3884483333333,-75.5027866666667
